source_file,Unnamed: 0,opt_epoch,opt_mae,mse,mape,para,memo,opt_time,tot_time
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.6.csv,2,72.2,0.2815,0.2829,0.4514,0.5455,2.0811,0.0147,0.0385
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.6.csv,3,72.2,0.2815,0.2829,0.4514,0.5455,2.0811,0.0147,0.0385
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.6.csv,4,72.2,0.2815,0.2829,0.4514,0.5455,2.0811,0.0147,0.0385
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.6.csv,5,72.2,0.2815,0.2829,0.4514,0.5455,2.0811,0.0147,0.0385
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.6.csv,6,72.2,0.2815,0.2829,0.4514,0.5455,2.0811,0.0147,0.0385
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.6.csv,7,72.2,0.2815,0.2829,0.4514,0.5455,2.0811,0.0147,0.0385
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.6.csv,8,72.2,0.2815,0.2829,0.4514,0.5455,2.0811,0.0147,0.0385
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.6.csv,9,72.2,0.2815,0.2829,0.4514,0.5455,2.0811,0.0147,0.0385
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.6.csv,10,72.2,0.2815,0.2829,0.4514,0.5455,2.0811,0.0147,0.0385
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.6.csv,11,72.2,0.2815,0.2829,0.4514,0.5455,2.0811,0.0147,0.0385
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.7.csv,0,78.0,0.1863,0.115,0.4474,0.5455,2.0811,0.0182,0.0456
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.7.csv,1,78.0,0.1863,0.115,0.4474,0.5455,2.0811,0.0182,0.0456
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.7.csv,2,78.0,0.1863,0.115,0.4474,0.5455,2.0811,0.0182,0.0456
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.7.csv,3,78.0,0.1863,0.115,0.4474,0.5455,2.0811,0.0182,0.0456
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.7.csv,4,78.0,0.1863,0.115,0.4474,0.5455,2.0811,0.0182,0.0456
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.7.csv,5,78.0,0.1863,0.115,0.4474,0.5455,2.0811,0.0182,0.0456
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.7.csv,6,78.0,0.1863,0.115,0.4474,0.5455,2.0811,0.0182,0.0456
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.7.csv,7,78.0,0.1863,0.115,0.4474,0.5455,2.0811,0.0182,0.0456
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.7.csv,8,78.0,0.1863,0.115,0.4474,0.5455,2.0811,0.0182,0.0456
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.7.csv,9,78.0,0.1863,0.115,0.4474,0.5455,2.0811,0.0182,0.0456
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.7.csv,10,78.0,0.1863,0.115,0.4474,0.5455,2.0811,0.0182,0.0456
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.7.csv,11,78.0,0.1863,0.115,0.4474,0.5455,2.0811,0.0182,0.0456
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.8.csv,0,31.6,0.4189,1.206,0.5819,0.5455,2.0811,0.006999999999999999,0.0417
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.8.csv,1,31.6,0.4189,1.206,0.5819,0.5455,2.0811,0.006999999999999999,0.0417
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.8.csv,2,31.6,0.4189,1.206,0.5819,0.5455,2.0811,0.006999999999999999,0.0417
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.8.csv,3,31.6,0.4189,1.206,0.5819,0.5455,2.0811,0.006999999999999999,0.0417
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.8.csv,4,31.6,0.4189,1.206,0.5819,0.5455,2.0811,0.006999999999999999,0.0417
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.8.csv,5,31.6,0.4189,1.206,0.5819,0.5455,2.0811,0.006999999999999999,0.0417
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.8.csv,6,31.6,0.4189,1.206,0.5819,0.5455,2.0811,0.006999999999999999,0.0417
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.8.csv,7,31.6,0.4189,1.206,0.5819,0.5455,2.0811,0.006999999999999999,0.0417
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.8.csv,8,31.6,0.4189,1.206,0.5819,0.5455,2.0811,0.006999999999999999,0.0417
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.8.csv,9,31.6,0.4189,1.206,0.5819,0.5455,2.0811,0.006999999999999999,0.0417
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.8.csv,10,31.6,0.4189,1.206,0.5819,0.5455,2.0811,0.006999999999999999,0.0417
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.001_state_true_thre_0.25_delta_0.8.csv,11,31.6,0.4189,1.206,0.5819,0.5455,2.0811,0.006999999999999999,0.0417
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.1.csv,0,54.0,0.3497,0.6424,0.4953,0.5455,2.0811,0.0371,0.1185
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.1.csv,1,54.0,0.3497,0.6424,0.4953,0.5455,2.0811,0.0371,0.1185
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.1.csv,2,54.0,0.3497,0.6424,0.4953,0.5455,2.0811,0.0371,0.1185
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.1.csv,3,54.0,0.3497,0.6424,0.4953,0.5455,2.0811,0.0371,0.1185
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.1.csv,4,54.0,0.3497,0.6424,0.4953,0.5455,2.0811,0.0371,0.1185
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.1.csv,5,54.0,0.3497,0.6424,0.4953,0.5455,2.0811,0.0371,0.1185
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.1.csv,6,54.0,0.3497,0.6424,0.4953,0.5455,2.0811,0.0371,0.1185
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.1.csv,7,54.0,0.3497,0.6424,0.4953,0.5455,2.0811,0.0371,0.1185
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.1.csv,8,54.0,0.3497,0.6424,0.4953,0.5455,2.0811,0.0371,0.1185
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.1.csv,9,54.0,0.3497,0.6424,0.4953,0.5455,2.0811,0.0371,0.1185
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.1.csv,10,54.0,0.3497,0.6424,0.4953,0.5455,2.0811,0.0371,0.1185
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.1.csv,11,54.0,0.3497,0.6424,0.4953,0.5455,2.0811,0.0371,0.1185
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.2.csv,0,58.4,0.2875,0.5681,0.4796,0.5455,2.0811,0.0389,0.1442
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.2.csv,1,58.4,0.2875,0.5681,0.4796,0.5455,2.0811,0.0389,0.1442
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.2.csv,2,58.4,0.2875,0.5681,0.4796,0.5455,2.0811,0.0389,0.1442
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.2.csv,3,58.4,0.2875,0.5681,0.4796,0.5455,2.0811,0.0389,0.1442
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.2.csv,4,58.4,0.2875,0.5681,0.4796,0.5455,2.0811,0.0389,0.1442
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.2.csv,5,58.4,0.2875,0.5681,0.4796,0.5455,2.0811,0.0389,0.1442
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.2.csv,6,58.4,0.2875,0.5681,0.4796,0.5455,2.0811,0.0389,0.1442
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.2.csv,7,58.4,0.2875,0.5681,0.4796,0.5455,2.0811,0.0389,0.1442
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.2.csv,8,58.4,0.2875,0.5681,0.4796,0.5455,2.0811,0.0389,0.1442
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.2.csv,9,58.4,0.2875,0.5681,0.4796,0.5455,2.0811,0.0389,0.1442
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.2.csv,10,58.4,0.2875,0.5681,0.4796,0.5455,2.0811,0.0389,0.1442
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.2.csv,11,58.4,0.2875,0.5681,0.4796,0.5455,2.0811,0.0389,0.1442
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.4.csv,0,85.4,0.2666,0.2722,0.4349,0.5455,2.0811,0.0429,0.0971
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.4.csv,1,85.4,0.2666,0.2722,0.4349,0.5455,2.0811,0.0429,0.0971
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.4.csv,2,85.4,0.2666,0.2722,0.4349,0.5455,2.0811,0.0429,0.0971
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.4.csv,3,85.4,0.2666,0.2722,0.4349,0.5455,2.0811,0.0429,0.0971
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.4.csv,4,85.4,0.2666,0.2722,0.4349,0.5455,2.0811,0.0429,0.0971
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.4.csv,5,85.4,0.2666,0.2722,0.4349,0.5455,2.0811,0.0429,0.0971
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.4.csv,6,85.4,0.2666,0.2722,0.4349,0.5455,2.0811,0.0429,0.0971
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.4.csv,7,85.4,0.2666,0.2722,0.4349,0.5455,2.0811,0.0429,0.0971
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.4.csv,8,85.4,0.2666,0.2722,0.4349,0.5455,2.0811,0.0429,0.0971
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.4.csv,9,85.4,0.2666,0.2722,0.4349,0.5455,2.0811,0.0429,0.0971
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.4.csv,10,85.4,0.2666,0.2722,0.4349,0.5455,2.0811,0.0429,0.0971
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.4.csv,11,85.4,0.2666,0.2722,0.4349,0.5455,2.0811,0.0429,0.0971
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.5.csv,0,88.8,0.2101,0.1929,0.4594,0.5455,2.0811,0.0459,0.0945
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.5.csv,1,88.8,0.2101,0.1929,0.4594,0.5455,2.0811,0.0459,0.0945
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.5.csv,2,88.8,0.2101,0.1929,0.4594,0.5455,2.0811,0.0459,0.0945
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.5.csv,3,88.8,0.2101,0.1929,0.4594,0.5455,2.0811,0.0459,0.0945
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.5.csv,4,88.8,0.2101,0.1929,0.4594,0.5455,2.0811,0.0459,0.0945
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.5.csv,5,88.8,0.2101,0.1929,0.4594,0.5455,2.0811,0.0459,0.0945
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.5.csv,6,88.8,0.2101,0.1929,0.4594,0.5455,2.0811,0.0459,0.0945
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.5.csv,7,88.8,0.2101,0.1929,0.4594,0.5455,2.0811,0.0459,0.0945
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.5.csv,8,88.8,0.2101,0.1929,0.4594,0.5455,2.0811,0.0459,0.0945
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.5.csv,9,88.8,0.2101,0.1929,0.4594,0.5455,2.0811,0.0459,0.0945
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.5.csv,10,88.8,0.2101,0.1929,0.4594,0.5455,2.0811,0.0459,0.0945
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.5.csv,11,88.8,0.2101,0.1929,0.4594,0.5455,2.0811,0.0459,0.0945
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.6.csv,0,32.2,0.2847,0.3796,0.5109,0.5455,2.0811,0.0127,0.0672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.6.csv,1,32.2,0.2847,0.3796,0.5109,0.5455,2.0811,0.0127,0.0672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.6.csv,2,32.2,0.2847,0.3796,0.5109,0.5455,2.0811,0.0127,0.0672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.6.csv,3,32.2,0.2847,0.3796,0.5109,0.5455,2.0811,0.0127,0.0672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.6.csv,4,32.2,0.2847,0.3796,0.5109,0.5455,2.0811,0.0127,0.0672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.6.csv,5,32.2,0.2847,0.3796,0.5109,0.5455,2.0811,0.0127,0.0672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.6.csv,6,32.2,0.2847,0.3796,0.5109,0.5455,2.0811,0.0127,0.0672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.6.csv,7,32.2,0.2847,0.3796,0.5109,0.5455,2.0811,0.0127,0.0672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.6.csv,8,32.2,0.2847,0.3796,0.5109,0.5455,2.0811,0.0127,0.0672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.6.csv,9,32.2,0.2847,0.3796,0.5109,0.5455,2.0811,0.0127,0.0672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.6.csv,10,32.2,0.2847,0.3796,0.5109,0.5455,2.0811,0.0127,0.0672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.6.csv,11,32.2,0.2847,0.3796,0.5109,0.5455,2.0811,0.0127,0.0672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.7.csv,0,90.4,0.2396,0.228,0.5198,0.5455,2.0811,0.0418,0.0856
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.7.csv,1,90.4,0.2396,0.228,0.5198,0.5455,2.0811,0.0418,0.0856
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.7.csv,2,90.4,0.2396,0.228,0.5198,0.5455,2.0811,0.0418,0.0856
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.7.csv,3,90.4,0.2396,0.228,0.5198,0.5455,2.0811,0.0418,0.0856
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.7.csv,4,90.4,0.2396,0.228,0.5198,0.5455,2.0811,0.0418,0.0856
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.7.csv,5,90.4,0.2396,0.228,0.5198,0.5455,2.0811,0.0418,0.0856
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.7.csv,6,90.4,0.2396,0.228,0.5198,0.5455,2.0811,0.0418,0.0856
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.7.csv,7,90.4,0.2396,0.228,0.5198,0.5455,2.0811,0.0418,0.0856
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.7.csv,8,90.4,0.2396,0.228,0.5198,0.5455,2.0811,0.0418,0.0856
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.7.csv,9,90.4,0.2396,0.228,0.5198,0.5455,2.0811,0.0418,0.0856
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.7.csv,10,90.4,0.2396,0.228,0.5198,0.5455,2.0811,0.0418,0.0856
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.7.csv,11,90.4,0.2396,0.228,0.5198,0.5455,2.0811,0.0418,0.0856
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.8.csv,0,96.2,0.2788,0.3667,0.4737,0.5455,2.0811,0.0426,0.0822
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.8.csv,1,96.2,0.2788,0.3667,0.4737,0.5455,2.0811,0.0426,0.0822
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.8.csv,2,96.2,0.2788,0.3667,0.4737,0.5455,2.0811,0.0426,0.0822
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.8.csv,3,96.2,0.2788,0.3667,0.4737,0.5455,2.0811,0.0426,0.0822
