source_file,Unnamed: 0,opt_epoch,opt_mae,mse,mape,para,memo,opt_time,tot_time
iif_exp\ICU\no_pearson_ICU_DMU_data+state+transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,2,28.0,0.3282,3.6744,0.3344,0.5922,2.2589,3.0331,21.0041
iif_exp\ICU\no_pearson_ICU_DMU_data+state+transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,3,40.0,0.318,2.7064,0.3283,0.5922,2.2589,5.1518,23.8306
iif_exp\ICU\no_pearson_ICU_DMU_data+state+transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,4,78.0,0.3205,1.9534,0.3303,0.5922,2.2589,10.1311,24.759
iif_exp\ICU\no_pearson_ICU_DMU_data+state+transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,5,25.0,0.3265,3.1782,0.32899999999999996,0.5922,2.2589,3.5046,26.1084
iif_exp\ICU\no_pearson_ICU_DMU_data+state+transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,6,27.0,0.3376,3.4503,0.3355,0.5922,2.2589,4.2634,27.1522
iif_exp\ICU\no_pearson_ICU_DMU_data+state+transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,7,38.0,0.35,2.7681,0.3469,0.5922,2.2589,5.9494,27.6304
iif_exp\ICU\no_pearson_ICU_DMU_data+state+transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,8,62.0,0.3544,3.2603,0.3497,0.5922,2.2589,9.3757,28.5731
iif_exp\ICU\no_pearson_ICU_DMU_data+state+transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,9,15.0,0.3394,2.3445,0.3341,0.5922,2.2589,3.0468,29.3962
iif_exp\ICU\no_pearson_ICU_DMU_data+state+transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,10,30.0,0.3591,1.4244,0.3533,0.5922,2.2589,5.2492,29.7051
iif_exp\ICU\no_pearson_ICU_DMU_data+state+transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,11,33.0,0.3801,2.1964,0.3631,0.5922,2.2589,5.986000000000001,30.8755
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,0,18.0,0.9868,9.4588,0.5381,0.5922,2.2589,0.0053,0.0584
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,1,23.0,0.5943,2.8447,0.3867,0.5922,2.2589,0.0074,0.0621
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,2,174.0,0.4877,1.1636,0.3624,0.5922,2.2589,0.0522,0.0599
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,3,24.0,0.3588,0.4996,0.2778,0.5922,2.2589,0.008,0.0665
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,4,16.0,0.4536,0.7011,0.3182,0.5922,2.2589,0.0064,0.0621
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,5,29.0,0.4189,0.8624,0.3187,0.5922,2.2589,0.0092,0.0604
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,6,21.0,0.4471,0.858,0.3349,0.5922,2.2589,0.0063,0.0627
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,7,61.0,0.3525,1.1374,0.2849,0.5922,2.2589,0.0198,0.0622
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,8,47.0,0.4648,1.2528,0.3425,0.5922,2.2589,0.0146,0.0618
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,9,29.0,0.3539,0.3478,0.266,0.5922,2.2589,0.0096,0.0606
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,10,31.0,0.4677,1.2636,0.312,0.5922,2.2589,0.0099,0.0642
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,11,25.0,0.5119,1.2995,0.316,0.5922,2.2589,0.0085,0.0628
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,0,56.0,0.7779,9.8333,0.486,0.5922,2.2589,0.052000000000000005,0.1842
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,1,35.0,0.5364,6.7737,0.3805,0.5922,2.2589,0.0361,0.2004
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,2,23.0,0.3994,1.3093,0.3166,0.5922,2.2589,0.0262,0.2089
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,3,25.0,0.4529,1.4402,0.3476,0.5922,2.2589,0.0297,0.2229
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,4,39.0,0.4189,1.0809,0.3282,0.5922,2.2589,0.0482,0.2363
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,5,31.0,0.4419,1.3586,0.3372,0.5922,2.2589,0.0411,0.2431
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,6,30.0,0.4195,1.1688,0.3212,0.5922,2.2589,0.0393,0.2342
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,7,21.0,0.4507,1.141,0.3336,0.5922,2.2589,0.0271,0.2413
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,8,20.0,0.4073,0.6363,0.3172,0.5922,2.2589,0.0246,0.2517
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,9,31.0,0.3862,0.6648,0.3087,0.5922,2.2589,0.0426,0.2636
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,10,30.0,0.4726,6.6033,0.3533,0.5922,2.2589,0.0444,0.2544
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,11,24.0,0.4415,0.8869,0.3303,0.5922,2.2589,0.0365,0.2606
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,0,68.0,0.6137,5.191,0.4215,0.5922,2.2589,0.6177,1.7849
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,1,38.0,0.47600000000000003,3.3239,0.3538,0.5922,2.2589,0.4181,2.063
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,2,25.0,0.4368,4.9030000000000005,0.341,0.5922,2.2589,0.2883,2.1798
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,3,31.0,0.4103,3.5997,0.3272,0.5922,2.2589,0.3742,2.2853
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,4,33.0,0.3985,1.6782,0.3193,0.5922,2.2589,0.4216,2.39
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,5,33.0,0.4164,1.0419,0.324,0.5922,2.2589,0.4345,2.4585
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,6,65.0,0.4172,1.2126,0.3236,0.5922,2.2589,0.8521,2.5279
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,7,35.0,0.4405,2.7876,0.3382,0.5922,2.2589,0.4802,2.5913
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,8,35.0,0.415,0.9396,0.3198,0.5922,2.2589,0.4732,2.5979
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,9,37.0,0.4338,2.2479,0.3294,0.5922,2.2589,0.5315,2.695
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,10,35.0,0.4635,2.9039,0.3429,0.5922,2.2589,0.5177,2.7324
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,11,59.0,0.4743,1.5895,0.35,0.5922,2.2589,0.8290000000000001,2.7701
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,0,56.0,0.4842,6.1396,0.4326,0.5922,2.2589,5.5714,18.7874
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,1,170.0,0.3631,2.3459,0.3578,0.5922,2.2589,18.7784,21.9529
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,2,34.0,0.3287,2.739,0.3363,0.5922,2.2589,4.4588,24.2276
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,3,34.0,0.3216,2.5902,0.3316,0.5922,2.2589,5.3644,25.6985
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,4,42.0,0.3194,2.1951,0.3264,0.5922,2.2589,6.2365,26.3259
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,5,40.0,0.3298,2.9605,0.3302,0.5922,2.2589,6.5135,27.8937
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,6,38.0,0.3417,2.9717,0.3402,0.5922,2.2589,5.9749,28.8421
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,7,30.0,0.3449,4.5458,0.34,0.5922,2.2589,4.7536,27.8488
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,8,56.0,0.3428,2.8133,0.3388,0.5922,2.2589,9.5603,29.7718
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,9,21.0,0.3424,2.3472,0.336,0.5922,2.2589,3.9225,31.320999999999998
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,10,32.0,0.3508,2.5786,0.3431,0.5922,2.2589,5.8797,30.5108
iif_exp\ICU\no_pearson_ICU_DMU_data_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,11,47.0,0.3635,2.1255,0.3472,0.5922,2.2589,7.8818,30.1948
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,0,22.0,1.3408,14.9074,0.6018,0.5922,2.2589,0.0081,0.0605
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,1,22.0,1.3408,14.9074,0.6018,0.5922,2.2589,0.0081,0.0605
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,2,22.0,1.3408,14.9074,0.6018,0.5922,2.2589,0.0081,0.0605
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,3,22.0,1.3408,14.9074,0.6018,0.5922,2.2589,0.0081,0.0605
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,4,22.0,1.3408,14.9074,0.6018,0.5922,2.2589,0.0081,0.0605
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,5,22.0,1.3408,14.9074,0.6018,0.5922,2.2589,0.0081,0.0605
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,6,22.0,1.3408,14.9074,0.6018,0.5922,2.2589,0.0081,0.0605
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,7,22.0,1.3408,14.9074,0.6018,0.5922,2.2589,0.0081,0.0605
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,8,22.0,1.3408,14.9074,0.6018,0.5922,2.2589,0.0081,0.0605
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,9,22.0,1.3408,14.9074,0.6018,0.5922,2.2589,0.0081,0.0605
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,10,22.0,1.3408,14.9074,0.6018,0.5922,2.2589,0.0081,0.0605
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,11,22.0,1.3408,14.9074,0.6018,0.5922,2.2589,0.0081,0.0605
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,0,23.0,0.6528,9.2272,0.434,0.5922,2.2589,0.023,0.1972
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,1,23.0,0.6528,9.2272,0.434,0.5922,2.2589,0.023,0.1972
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,2,23.0,0.6528,9.2272,0.434,0.5922,2.2589,0.023,0.1972
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,3,23.0,0.6528,9.2272,0.434,0.5922,2.2589,0.023,0.1972
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,4,23.0,0.6528,9.2272,0.434,0.5922,2.2589,0.023,0.1972
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,5,23.0,0.6528,9.2272,0.434,0.5922,2.2589,0.023,0.1972
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,6,23.0,0.6528,9.2272,0.434,0.5922,2.2589,0.023,0.1972
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,7,23.0,0.6528,9.2272,0.434,0.5922,2.2589,0.023,0.1972
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,8,23.0,0.6528,9.2272,0.434,0.5922,2.2589,0.023,0.1972
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,9,23.0,0.6528,9.2272,0.434,0.5922,2.2589,0.023,0.1972
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,10,23.0,0.6528,9.2272,0.434,0.5922,2.2589,0.023,0.1972
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,11,23.0,0.6528,9.2272,0.434,0.5922,2.2589,0.023,0.1972
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,0,134.0,0.4241,12.2477,0.4594,0.5922,2.2589,1.1497,1.6908
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,1,134.0,0.4241,12.2477,0.4594,0.5922,2.2589,1.1497,1.6908
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,2,134.0,0.4241,12.2477,0.4594,0.5922,2.2589,1.1497,1.6908
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,3,134.0,0.4241,12.2477,0.4594,0.5922,2.2589,1.1497,1.6908
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,4,134.0,0.4241,12.2477,0.4594,0.5922,2.2589,1.1497,1.6908
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,5,134.0,0.4241,12.2477,0.4594,0.5922,2.2589,1.1497,1.6908
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,6,134.0,0.4241,12.2477,0.4594,0.5922,2.2589,1.1497,1.6908
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,7,134.0,0.4241,12.2477,0.4594,0.5922,2.2589,1.1497,1.6908
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,8,134.0,0.4241,12.2477,0.4594,0.5922,2.2589,1.1497,1.6908
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,9,134.0,0.4241,12.2477,0.4594,0.5922,2.2589,1.1497,1.6908
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,10,134.0,0.4241,12.2477,0.4594,0.5922,2.2589,1.1497,1.6908
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.1_state_true_thre_0.25_delta_0.3.csv,11,134.0,0.4241,12.2477,0.4594,0.5922,2.2589,1.1497,1.6908
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,0,65.0,0.4823,5.6567,0.4307,0.5922,2.2589,6.6063,19.16
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,1,65.0,0.4823,5.6567,0.4307,0.5922,2.2589,6.6063,19.16
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,2,65.0,0.4823,5.6567,0.4307,0.5922,2.2589,6.6063,19.16
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,3,65.0,0.4823,5.6567,0.4307,0.5922,2.2589,6.6063,19.16
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,4,65.0,0.4823,5.6567,0.4307,0.5922,2.2589,6.6063,19.16
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,5,65.0,0.4823,5.6567,0.4307,0.5922,2.2589,6.6063,19.16
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,6,65.0,0.4823,5.6567,0.4307,0.5922,2.2589,6.6063,19.16
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,7,65.0,0.4823,5.6567,0.4307,0.5922,2.2589,6.6063,19.16
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,8,65.0,0.4823,5.6567,0.4307,0.5922,2.2589,6.6063,19.16
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,9,65.0,0.4823,5.6567,0.4307,0.5922,2.2589,6.6063,19.16
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,10,65.0,0.4823,5.6567,0.4307,0.5922,2.2589,6.6063,19.16
iif_exp\ICU\no_pearson_ICU_DMU_transfer_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_1.0_state_true_thre_0.25_delta_0.3.csv,11,65.0,0.4823,5.6567,0.4307,0.5922,2.2589,6.6063,19.16
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.1.csv,0,167.0,0.868,26.0496,0.5164,0.5922,2.2589,0.0587,0.07
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.1.csv,1,87.0,0.4401,1.0957,0.3385,0.5922,2.2589,0.0295,0.0657
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.1.csv,2,21.0,0.4099,0.6582,0.3329,0.5922,2.2589,0.0088,0.0702
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.1.csv,3,70.0,0.3063,0.3173,0.2702,0.5922,2.2589,0.0241,0.0671
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.1.csv,4,13.0,0.3749,0.5811,0.303,0.5922,2.2589,0.0044,0.0673
